#chrom	coord	total	dtotal	T12	T34	T1234	DFO_left	DFO_right	DFO_total	DFO_stat	DFO_chisq	DFO_Pvalue	DIL_left	DIL_right	DIL_total	DIL_stat	DIL_chisq	DIL_Pvalue	DFI_left	DFI_right	DFI_total	DFI_stat	DFI_chisq	DFI_Pvalue	DOL_left	DOL_right	DOL_total	DOL_stat	DOL_chisq	DOL_Pvalue	introgression	introgna	intrognone	introg13	introg14	introg23	introg24	introg31	introg41	introg32	introg42	introg123	introg124
30	500125	493087	292.0	0.000103430023505	0.000159201114611	0.000142469787279	99.0	87.0	186.0	0.0645161290323	0.774193548387	0.378922862869	101.0	85.0	186.0	0.0860215053763	1.37634408602	0.240724865371	79.0	41.0	120.0	0.316666666667	12.0333333333	0.000522575395124	81.0	39.0	120.0	0.35	14.7	0.000126046450121	none	0	1	0	0	0	0	0	0	0	0	0	0
30	1000324	492665	104.0	2.23275450864e-05	6.90124120853e-05	4.66848669989e-05	49.0	31.0	80.0	0.225	4.05	0.0441713449084	48.0	32.0	80.0	0.2	3.2	0.0736382701203	16.0	11.0	27.0	0.185185185185	0.925925925926	0.335923813152	15.0	12.0	27.0	0.111111111111	0.333333333333	0.563702861651	none	0	1	0	0	0	0	0	0	0	0	0	0
30	1500200	493303	77.0	2.33122441988e-05	4.25701850587e-05	3.49683662982e-05	34.0	16.0	50.0	0.36	6.48	0.0109094983643	33.0	17.0	50.0	0.32	5.12	0.0236516166554	21.0	11.0	32.0	0.3125	3.125	0.0770998717435	20.0	12.0	32.0	0.25	2.0	0.15729920705	none	0	1	0	0	0	0	0	0	0	0	0	0
30	2000004	493219	153.0	4.96736743718e-05	9.12373610911e-05	7.55242600143e-05	58.0	42.0	100.0	0.16	2.56	0.109598583399	55.0	45.0	100.0	0.1	1.0	0.317310507863	33.0	27.0	60.0	0.1	0.6	0.438578026081	30.0	30.0	60.0	0.0	0	1	na	1	0	0	0	0	0	0	0	0	0	0	0
30	2500001	493272	56.0	1.82455116041e-05	3.44637441412e-05	3.04091860069e-05	20.0	18.0	38.0	0.0526315789474	0.105263157895	0.745602788927	19.0	19.0	38.0	0.0	0	1	14.0	5.0	19.0	0.473684210526	4.26315789474	0.038947455742	13.0	6.0	19.0	0.368421052632	2.57894736842	0.108293655899	na	1	0	0	0	0	0	0	0	0	0	0	0
30	3000019	493773	123.0	4.96179418478e-05	6.37944966614e-05	5.9744052429e-05	48.0	25.0	73.0	0.315068493151	7.24657534247	0.00710363639974	51.0	22.0	73.0	0.397260273973	11.5205479452	0.000688310978872	29.0	24.0	53.0	0.0943396226415	0.471698113208	0.492206992656	32.0	21.0	53.0	0.207547169811	2.28301886792	0.130797061807	123	0	0	0	0	0	0	0	0	0	0	1	0
30	3500109	494556	49.0	1.41541099491e-05	3.13412434588e-05	2.57807002645e-05	24.0	10.0	34.0	0.411764705882	5.76470588235	0.0163512215758	26.0	8.0	34.0	0.529411764706	9.52941176471	0.0020220491969	11.0	6.0	17.0	0.294117647059	1.47058823529	0.225252906361	13.0	4.0	17.0	0.529411764706	4.76470588235	0.0290490221619	none	0	1	0	0	0	0	0	0	0	0	0	0
30	4000101	494048	7.0	0.0	7.08433188678e-06	5.56626076818e-06	5.0	2.0	7.0	0.428571428571	0	1.0	5.0	2.0	7.0	0.428571428571	0	1.0	0.0	0.0	0.0	0	0	1.0	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
30	4500034	494117	7.0	0.0	7.08334260914e-06	3.54167130457e-06	7.0	0.0	7.0	1.0	0	1.0	7.0	0.0	7.0	1.0	0	1.0	0.0	0.0	0.0	0	0	1.0	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
30	5000017	494181	86.0	3.84474514399e-05	4.24945515914e-05	4.14827765535e-05	21.0	26.0	47.0	-0.106382978723	0.531914893617	0.465802909242	23.0	24.0	47.0	-0.0212765957447	0.0212765957447	0.884027968681	24.0	17.0	41.0	0.170731707317	1.19512195122	0.274298827396	26.0	15.0	41.0	0.268292682927	2.9512195122	0.0858127806506	none	0	1	0	0	0	0	0	0	0	0	0	0
