#chrom	coord	total	dtotal	T12	T34	T1234	DFO_left	DFO_right	DFO_total	DFO_stat	DFO_chisq	DFO_Pvalue	DIL_left	DIL_right	DIL_total	DIL_stat	DIL_chisq	DIL_Pvalue	DFI_left	DFI_right	DFI_total	DFI_stat	DFI_chisq	DFI_Pvalue	DOL_left	DOL_right	DOL_total	DOL_stat	DOL_chisq	DOL_Pvalue	introgression	introgna	intrognone	introg13	introg14	introg23	introg24	introg31	introg41	introg32	introg42	introg123	introg124
29	500005	493865	168.0	4.15093193484e-05	0.000111366466545	7.74503153696e-05	84.0	41.0	125.0	0.344	14.792	0.000120043681904	74.0	51.0	125.0	0.184	4.232	0.0396686704631	45.0	12.0	57.0	0.578947368421	19.1052631579	1.23703280489e-05	35.0	22.0	57.0	0.228070175439	2.9649122807	0.0850890728162	none	0	1	0	0	0	0	0	0	0	0	0	0
29	1000306	493643	165.0	6.58370522827e-05	8.50817291038e-05	8.15366570578e-05	69.0	28.0	97.0	0.422680412371	17.3298969072	3.14204470419e-05	60.0	37.0	97.0	0.237113402062	5.45360824742	0.0195279536078	45.0	32.0	77.0	0.168831168831	2.19480519481	0.138476715032	36.0	41.0	77.0	-0.0649350649351	0.324675324675	0.568811400413	none	0	1	0	0	0	0	0	0	0	0	0	0
29	1500028	492425	153.0	6.59998984617e-05	7.61537289943e-05	8.22460273138e-05	57.0	29.0	86.0	0.325581395349	9.11627906977	0.00253344751709	51.0	35.0	86.0	0.186046511628	2.97674418605	0.0844690322533	44.0	31.0	75.0	0.173333333333	2.25333333333	0.133326931774	38.0	37.0	75.0	0.0133333333333	0.0133333333333	0.908072555256	none	0	1	0	0	0	0	0	0	0	0	0	0
29	2000352	492916	174.0	5.6804810556e-05	9.12934455364e-05	7.60778712803e-05	56.0	50.0	106.0	0.0566037735849	0.339622641509	0.560047121401	51.0	55.0	106.0	-0.0377358490566	0.150943396226	0.697635440453	41.0	38.0	79.0	0.0379746835443	0.113924050633	0.735720136627	36.0	43.0	79.0	-0.0886075949367	0.620253164557	0.430953224001	none	0	1	0	0	0	0	0	0	0	0	0	0
29	2500480	492819	74.0	2.1305996725e-05	4.97139923582e-05	3.55099945416e-05	34.0	18.0	52.0	0.307692307692	4.92307692308	0.0265002806025	34.0	18.0	52.0	0.307692307692	4.92307692308	0.0265002806025	11.0	11.0	22.0	0.0	0	1	11.0	11.0	22.0	0.0	0	1	na	1	0	0	0	0	0	0	0	0	0	0	0
29	3000036	492171	85.0	3.35249334073e-05	4.46999112097e-05	4.01283293815e-05	40.0	11.0	51.0	0.56862745098	16.4901960784	4.89022874403e-05	36.0	15.0	51.0	0.411764705882	8.64705882353	0.00327589748291	24.0	14.0	38.0	0.263157894737	2.63157894737	0.10475748985	20.0	18.0	38.0	0.0526315789474	0.105263157895	0.745602788927	123	0	0	0	0	0	0	0	0	0	0	1	0
29	3500009	492361	175.0	6.19464173645e-05	9.24118685274e-05	8.22567181397e-05	53.0	51.0	104.0	0.0192307692308	0.0384615384615	0.844519267473	46.0	58.0	104.0	-0.115384615385	1.38461538462	0.239316541221	51.0	27.0	78.0	0.307692307692	7.38461538462	0.00657841361283	44.0	34.0	78.0	0.128205128205	1.28205128205	0.257517982249	none	0	1	0	0	0	0	0	0	0	0	0	0
29	4000010	492988	138.0	3.85404918578e-05	8.01236541255e-05	6.13605199315e-05	47.0	49.0	96.0	-0.0208333333333	0.0416666666667	0.838256486386	48.0	48.0	96.0	0.0	0	1	30.0	21.0	51.0	0.176470588235	1.58823529412	0.207578442336	31.0	20.0	51.0	0.21568627451	2.37254901961	0.123485272145	na	1	0	0	0	0	0	0	0	0	0	0	0
29	4500326	493898	67.0	3.03706433312e-05	3.4420062442e-05	3.4420062442e-05	21.0	16.0	37.0	0.135135135135	0.675675675676	0.411079778723	20.0	17.0	37.0	0.0810810810811	0.243243243243	0.621873424331	21.0	12.0	33.0	0.272727272727	2.45454545455	0.117185087198	20.0	13.0	33.0	0.212121212121	1.48484848485	0.223017469947	none	0	1	0	0	0	0	0	0	0	0	0	0
29	5000029	492037	139.0	5.99548407945e-05	7.11328619596e-05	6.65600351193e-05	37.0	42.0	79.0	-0.0632911392405	0.316455696203	0.573745467796	35.0	44.0	79.0	-0.113924050633	1.0253164557	0.311261241734	34.0	34.0	68.0	0.0	0	1	32.0	36.0	68.0	-0.0588235294118	0.235294117647	0.627625805028	na	1	0	0	0	0	0	0	0	0	0	0	0
