#chrom	coord	total	dtotal	T12	T34	T1234	DFO_left	DFO_right	DFO_total	DFO_stat	DFO_chisq	DFO_Pvalue	DIL_left	DIL_right	DIL_total	DIL_stat	DIL_chisq	DIL_Pvalue	DFI_left	DFI_right	DFI_total	DFI_stat	DFI_chisq	DFI_Pvalue	DOL_left	DOL_right	DOL_total	DOL_stat	DOL_chisq	DOL_Pvalue	introgression	introgna	intrognone	introg13	introg14	introg23	introg24	introg31	introg41	introg32	introg42	introg123	introg124
36	500053	492954	92.0	3.85431500708e-05	4.26003237625e-05	4.15860303395e-05	29.0	21.0	50.0	0.16	1.28	0.257899035292	30.0	20.0	50.0	0.2	2.0	0.15729920705	25.0	22.0	47.0	0.063829787234	0.191489361702	0.661679914866	26.0	21.0	47.0	0.106382978723	0.531914893617	0.465802909242	none	0	1	0	0	0	0	0	0	0	0	0	0
36	1000026	493078	72.0	2.83930737125e-05	4.25896105687e-05	3.65053804875e-05	25.0	19.0	44.0	0.136363636364	0.818181818182	0.365712296282	25.0	19.0	44.0	0.136363636364	0.818181818182	0.365712296282	18.0	12.0	30.0	0.2	1.2	0.273321678292	18.0	12.0	30.0	0.2	1.2	0.273321678292	none	0	1	0	0	0	0	0	0	0	0	0	0
36	1500201	493259	22.0	7.09566373852e-06	1.31776612287e-05	1.01366624836e-05	14.0	1.0	15.0	0.866666666667	11.2666666667	0.000789112989016	14.0	1.0	15.0	0.866666666667	11.2666666667	0.000789112989016	5.0	2.0	7.0	0.428571428571	0	1.0	5.0	2.0	7.0	0.428571428571	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
36	2000088	493312	24.0	9.12201608718e-06	1.31762454593e-05	1.21626881162e-05	12.0	3.0	15.0	0.6	5.4	0.0201367515503	11.0	4.0	15.0	0.466666666667	3.26666666667	0.070701144866	7.0	3.0	10.0	0.4	1.6	0.205903210732	6.0	4.0	10.0	0.2	0.4	0.527089256866	none	0	1	0	0	0	0	0	0	0	0	0	0
36	2500096	493669	23.0	6.07694629397e-06	1.31667169703e-05	9.62183163213e-06	11.0	6.0	17.0	0.294117647059	1.47058823529	0.225252906361	7.0	10.0	17.0	-0.176470588235	0.529411764706	0.466854270823	8.0	2.0	10.0	0.6	3.6	0.0577795711236	4.0	6.0	10.0	-0.2	0.4	0.527089256866	none	0	1	0	0	0	0	0	0	0	0	0	0
36	3000198	493480	28.0	7.09248601767e-06	1.41849720353e-05	1.06387290265e-05	16.0	4.0	20.0	0.6	7.2	0.00729035809154	19.0	1.0	20.0	0.9	16.2	5.69941162333e-05	2.0	9.0	11.0	-0.636363636364	4.45454545455	0.0348084788119	5.0	6.0	11.0	-0.0909090909091	0.0909090909091	0.763024600553	123	0	0	0	0	0	0	0	0	0	0	1	0
36	3500012	492791	50.0	7.10240243836e-06	3.4497383272e-05	2.07998928552e-05	27.0	13.0	40.0	0.35	4.9	0.0268566955075	28.0	12.0	40.0	0.4	6.4	0.011412036386	7.0	8.0	15.0	-0.0666666666667	0.0666666666667	0.796253414738	8.0	7.0	15.0	0.0666666666667	0.0666666666667	0.796253414738	none	0	1	0	0	0	0	0	0	0	0	0	0
36	4000399	493417	17.0	7.09339159372e-06	8.10673324997e-06	9.62674573434e-06	8.0	1.0	9.0	0.777777777778	0	1.0	8.0	1.0	9.0	0.777777777778	0	1.0	2.0	6.0	8.0	-0.5	0	1.0	2.0	6.0	8.0	-0.5	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
36	4500030	493095	47.0	1.41960474148e-05	3.14341049899e-05	2.48430829759e-05	19.0	13.0	32.0	0.1875	1.125	0.288844366346	20.0	12.0	32.0	0.25	2.0	0.15729920705	9.0	7.0	16.0	0.125	0.25	0.617075077452	10.0	6.0	16.0	0.25	1.0	0.317310507863	none	0	1	0	0	0	0	0	0	0	0	0	0
36	5000103	492906	21.0	4.05756878593e-06	1.31870985543e-05	9.6367258666e-06	12.0	3.0	15.0	0.6	5.4	0.0201367515503	13.0	2.0	15.0	0.733333333333	8.06666666667	0.0045086983649	2.0	5.0	7.0	-0.428571428571	0	1.0	3.0	4.0	7.0	-0.142857142857	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
36	5500268	493782	45.0	1.01259260159e-05	3.54407410558e-05	2.27833335359e-05	32.0	3.0	35.0	0.828571428571	24.0285714286	9.49167239916e-07	32.0	3.0	35.0	0.828571428571	24.0285714286	9.49167239916e-07	4.0	6.0	10.0	-0.2	0.4	0.527089256866	4.0	6.0	10.0	-0.2	0.4	0.527089256866	123	0	0	0	0	0	0	0	0	0	0	1	0
36	6000049	493120	9.0	5.06975989617e-06	4.05580791694e-06	5.57673588579e-06	2.0	2.0	4.0	0.0	0	1.0	2.0	2.0	4.0	0.0	0	1.0	3.0	2.0	5.0	0.2	0	1.0	3.0	2.0	5.0	0.2	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
36	6500007	492976	95.0	3.54986855344e-05	4.56411671156e-05	4.0569926325e-05	21.0	31.0	52.0	-0.192307692308	1.92307692308	0.165517858697	21.0	31.0	52.0	-0.192307692308	1.92307692308	0.165517858697	17.0	30.0	47.0	-0.276595744681	3.59574468085	0.0579276698839	17.0	30.0	47.0	-0.276595744681	3.59574468085	0.0579276698839	none	0	1	0	0	0	0	0	0	0	0	0	0
36	7000031	493872	40.0	1.11364888068e-05	2.83474260537e-05	2.07543655036e-05	22.0	7.0	29.0	0.51724137931	7.75862068966	0.00534567687265	23.0	6.0	29.0	0.586206896552	9.96551724138	0.00159499361695	9.0	3.0	12.0	0.5	3.0	0.0832645166636	10.0	2.0	12.0	0.666666666667	5.33333333333	0.0209213353378	123	0	0	0	0	0	0	0	0	0	0	1	0
