#chrom	coord	total	dtotal	T12	T34	T1234	DFO_left	DFO_right	DFO_total	DFO_stat	DFO_chisq	DFO_Pvalue	DIL_left	DIL_right	DIL_total	DIL_stat	DIL_chisq	DIL_Pvalue	DFI_left	DFI_right	DFI_total	DFI_stat	DFI_chisq	DFI_Pvalue	DOL_left	DOL_right	DOL_total	DOL_stat	DOL_chisq	DOL_Pvalue	introgression	introgna	intrognone	introg13	introg14	introg23	introg24	introg31	introg41	introg32	introg42	introg123	introg124
31	500039	489992	249.0	9.28586589169e-05	0.000118369279498	0.000113777367794	86.0	63.0	149.0	0.154362416107	3.55033557047	0.0595334092306	88.0	61.0	149.0	0.181208053691	4.89261744966	0.0269717656189	59.0	57.0	116.0	0.0172413793103	0.0344827586207	0.852683684335	61.0	55.0	116.0	0.051724137931	0.310344827586	0.577468662427	none	0	1	0	0	0	0	0	0	0	0	0	0
31	1000149	492821	163.0	6.39177307785e-05	8.42090738828e-05	7.71071037963e-05	52.0	41.0	93.0	0.118279569892	1.30107526882	0.25401690678	53.0	40.0	93.0	0.139784946237	1.81720430108	0.177646417136	43.0	34.0	77.0	0.116883116883	1.05194805195	0.305058859262	44.0	33.0	77.0	0.142857142857	1.57142857143	0.209999671756	none	0	1	0	0	0	0	0	0	0	0	0	0
31	1500023	493150	69.0	3.14305992092e-05	3.24444895062e-05	3.39653249518e-05	21.0	14.0	35.0	0.2	1.4	0.236723570638	23.0	12.0	35.0	0.314285714286	3.45714285714	0.0629790512145	24.0	12.0	36.0	0.333333333333	4.0	0.0455002638964	26.0	10.0	36.0	0.444444444444	7.11111111111	0.00766076113518	none	0	1	0	0	0	0	0	0	0	0	0	0
31	2000062	493362	78.0	2.22960017188e-05	5.5740004297e-05	4.00314576315e-05	40.0	16.0	56.0	0.428571428571	10.2857142857	0.00134064111723	40.0	16.0	56.0	0.428571428571	10.2857142857	0.00134064111723	15.0	7.0	22.0	0.363636363636	2.90909090909	0.0880815116622	15.0	7.0	22.0	0.363636363636	2.90909090909	0.0880815116622	123	0	0	0	0	0	0	0	0	0	0	1	0
31	2500131	493368	145.0	6.18199802176e-05	6.0806537919e-05	6.43535859642e-05	42.0	35.0	77.0	0.0909090909091	0.636363636364	0.425030652785	40.0	37.0	77.0	0.038961038961	0.116883116883	0.732439899904	44.0	32.0	76.0	0.157894736842	1.89473684211	0.168668618888	42.0	34.0	76.0	0.105263157895	0.842105263158	0.358795357887	none	0	1	0	0	0	0	0	0	0	0	0	0
31	3000052	493714	75.0	1.92419092835e-05	5.06366033777e-05	3.79774525332e-05	37.0	17.0	54.0	0.37037037037	7.40740740741	0.00649558625718	36.0	18.0	54.0	0.333333333333	6.0	0.0143058784354	22.0	2.0	24.0	0.833333333333	16.6666666667	4.4557090604e-05	21.0	3.0	24.0	0.75	13.5	0.000238563454029	31	0	0	0	0	0	0	1	0	0	0	0	0
31	3500036	493162	194.0	8.00953844781e-05	9.42895032464e-05	9.42895032464e-05	58.0	56.0	114.0	0.0175438596491	0.0350877192982	0.85141196756	62.0	52.0	114.0	0.0877192982456	0.877192982456	0.34897165315	53.0	39.0	92.0	0.152173913043	2.13043478261	0.144399792213	57.0	35.0	92.0	0.239130434783	5.26086956522	0.0218101191437	none	0	1	0	0	0	0	0	0	0	0	0	0
31	4000037	493193	67.0	2.33174436782e-05	3.95382740631e-05	3.24416607697e-05	23.0	20.0	43.0	0.0697674418605	0.209302325581	0.647314784389	24.0	19.0	43.0	0.116279069767	0.581395348837	0.445765907915	17.0	10.0	27.0	0.259259259259	1.81481481481	0.177931725268	18.0	9.0	27.0	0.333333333333	3.0	0.0832645166636	none	0	1	0	0	0	0	0	0	0	0	0	0
31	4500318	493371	45.0	1.21612336355e-05	2.63493395437e-05	2.33090311348e-05	21.0	12.0	33.0	0.272727272727	2.45454545455	0.117185087198	19.0	14.0	33.0	0.151515151515	0.757575757576	0.384088249474	11.0	5.0	16.0	0.375	2.25	0.133614402538	9.0	7.0	16.0	0.125	0.25	0.617075077452	none	0	1	0	0	0	0	0	0	0	0	0	0
31	5000006	493126	126.0	3.5487887477e-05	8.31430506605e-05	6.13433483532e-05	51.0	37.0	88.0	0.159090909091	2.22727272727	0.135593001266	48.0	40.0	88.0	0.0909090909091	0.727272727273	0.393768634643	26.0	17.0	43.0	0.209302325581	1.88372093023	0.169911841731	23.0	20.0	43.0	0.0697674418605	0.209302325581	0.647314784389	none	0	1	0	0	0	0	0	0	0	0	0	0
