#chrom	coord	total	dtotal	T12	T34	T1234	DFO_left	DFO_right	DFO_total	DFO_stat	DFO_chisq	DFO_Pvalue	DIL_left	DIL_right	DIL_total	DIL_stat	DIL_chisq	DIL_Pvalue	DFI_left	DFI_right	DFI_total	DFI_stat	DFI_chisq	DFI_Pvalue	DOL_left	DOL_right	DOL_total	DOL_stat	DOL_chisq	DOL_Pvalue	introgression	introgna	intrognone	introg13	introg14	introg23	introg24	introg31	introg41	introg32	introg42	introg123	introg124
26	500029	493766	101.0	3.13913878234e-05	6.78459027151e-05	5.16438960965e-05	46.0	24.0	70.0	0.314285714286	6.91428571429	0.00855097923713	44.0	26.0	70.0	0.257142857143	4.62857142857	0.0314437345459	17.0	16.0	33.0	0.030303030303	0.030303030303	0.861804433049	15.0	18.0	33.0	-0.0909090909091	0.272727272727	0.601508134441	none	0	1	0	0	0	0	0	0	0	0	0	0
26	1000037	492794	21.0	2.02924548594e-06	1.52193411446e-05	8.62429331526e-06	11.0	8.0	19.0	0.157894736842	0.473684210526	0.491297124216	11.0	8.0	19.0	0.157894736842	0.473684210526	0.491297124216	3.0	3.0	6.0	0.0	0	1.0	3.0	3.0	6.0	0.0	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
26	1500024	492873	23.0	1.11590612592e-05	9.13014103025e-06	1.01446011447e-05	7.0	5.0	12.0	0.166666666667	0.333333333333	0.563702861651	6.0	6.0	12.0	0.0	0	1	7.0	5.0	12.0	0.166666666667	0.333333333333	0.563702861651	6.0	6.0	12.0	0.0	0	1	na	1	0	0	0	0	0	0	0	0	0	0	0
26	2000115	493004	50.0	1.92696205305e-05	2.53547638559e-05	2.63689544101e-05	9.0	20.0	29.0	-0.379310344828	4.1724137931	0.0410872245278	10.0	19.0	29.0	-0.310344827586	2.79310344828	0.0946707198455	14.0	10.0	24.0	0.166666666667	0.666666666667	0.414216178243	15.0	9.0	24.0	0.25	1.5	0.22067136192	none	0	1	0	0	0	0	0	0	0	0	0	0
26	2500018	492560	124.0	5.27854474582e-05	6.19213902875e-05	6.24289426669e-05	41.0	25.0	66.0	0.242424242424	3.87878787879	0.0488998492219	41.0	25.0	66.0	0.242424242424	3.87878787879	0.0488998492219	31.0	29.0	60.0	0.0333333333333	0.0666666666667	0.796253414738	31.0	29.0	60.0	0.0333333333333	0.0666666666667	0.796253414738	none	0	1	0	0	0	0	0	0	0	0	0	0
26	3000007	491963	48.0	1.72777221051e-05	2.4392078266e-05	2.185123678e-05	14.0	14.0	28.0	0.0	0	1	16.0	12.0	28.0	0.142857142857	0.571428571429	0.449691797969	11.0	11.0	22.0	0.0	0	1	13.0	9.0	22.0	0.181818181818	0.727272727273	0.393768634643	na	1	0	0	0	0	0	0	0	0	0	0	0
26	3500092	492300	27.0	1.01564086939e-05	1.62502539102e-05	1.42189721714e-05	10.0	7.0	17.0	0.176470588235	0.529411764706	0.466854270823	9.0	8.0	17.0	0.0588235294118	0.0588235294118	0.808365155915	10.0	1.0	11.0	0.818181818182	7.36363636364	0.00665560548295	9.0	2.0	11.0	0.636363636364	4.45454545455	0.0348084788119	none	0	1	0	0	0	0	0	0	0	0	0	0
26	4000225	491789	129.0	5.38848977915e-05	6.60852520085e-05	6.10017710848e-05	43.0	31.0	74.0	0.162162162162	1.94594594595	0.163024384307	41.0	33.0	74.0	0.108108108108	0.864864864865	0.352380865109	36.0	25.0	61.0	0.180327868852	1.98360655738	0.159010978501	34.0	27.0	61.0	0.114754098361	0.803278688525	0.370114899917	none	0	1	0	0	0	0	0	0	0	0	0	0
26	4500018	492052	50.0	9.14537487908e-06	4.1662263338e-05	2.64199718729e-05	28.0	13.0	41.0	0.365853658537	5.48780487805	0.0191495715008	28.0	13.0	41.0	0.365853658537	5.48780487805	0.0191495715008	5.0	4.0	9.0	0.111111111111	0	1.0	5.0	4.0	9.0	0.111111111111	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
26	5000036	492716	105.0	3.65322011057e-05	6.3931351935e-05	5.22613432484e-05	44.0	25.0	69.0	0.275362318841	5.23188405797	0.0221764982047	45.0	24.0	69.0	0.304347826087	6.39130434783	0.0114680730222	19.0	20.0	39.0	-0.025641025641	0.025641025641	0.872780123794	20.0	19.0	39.0	0.025641025641	0.025641025641	0.872780123794	none	0	1	0	0	0	0	0	0	0	0	0	0
26	5500075	492995	32.0	1.21705088287e-05	1.92699723121e-05	1.57202405704e-05	16.0	4.0	20.0	0.6	7.2	0.00729035809154	15.0	5.0	20.0	0.5	5.0	0.0253473186775	3.0	10.0	13.0	-0.538461538462	3.76923076923	0.0522036353413	2.0	11.0	13.0	-0.692307692308	6.23076923077	0.012554918597	none	0	1	0	0	0	0	0	0	0	0	0	0
26	6000090	493217	13.0	0.0	1.31787833753e-05	7.60314425496e-06	12.0	1.0	13.0	0.846153846154	9.30769230769	0.00228193725332	12.0	1.0	13.0	0.846153846154	9.30769230769	0.00228193725332	0.0	0.0	0.0	0	0	1.0	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
26	6500019	492974	58.0	6.08551363764e-06	5.17268659199e-05	3.29631988705e-05	44.0	8.0	52.0	0.692307692308	24.9230769231	5.96639383343e-07	44.0	8.0	52.0	0.692307692308	24.9230769231	5.96639383343e-07	2.0	4.0	6.0	-0.333333333333	0	1.0	2.0	4.0	6.0	-0.333333333333	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
26	7000006	493053	64.0	1.11549873949e-05	5.07044881585e-05	3.09297377767e-05	45.0	6.0	51.0	0.764705882353	29.8235294118	4.73213850327e-08	45.0	6.0	51.0	0.764705882353	29.8235294118	4.73213850327e-08	11.0	2.0	13.0	0.692307692308	6.23076923077	0.012554918597	11.0	2.0	13.0	0.692307692308	6.23076923077	0.012554918597	123	0	0	0	0	0	0	0	0	0	0	1	0
26	7500066	493239	72.0	2.73700984715e-05	3.75071719795e-05	3.44660499271e-05	22.0	22.0	44.0	0.0	0	1	21.0	23.0	44.0	-0.0454545454545	0.0909090909091	0.763024600553	15.0	16.0	31.0	-0.0322580645161	0.0322580645161	0.857462441959	14.0	17.0	31.0	-0.0967741935484	0.290322580645	0.590013887163	na	1	0	0	0	0	0	0	0	0	0	0	0
