#chrom	coord	total	dtotal	T12	T34	T1234	DFO_left	DFO_right	DFO_total	DFO_stat	DFO_chisq	DFO_Pvalue	DIL_left	DIL_right	DIL_total	DIL_stat	DIL_chisq	DIL_Pvalue	DFI_left	DFI_right	DFI_total	DFI_stat	DFI_chisq	DFI_Pvalue	DOL_left	DOL_right	DOL_total	DOL_stat	DOL_chisq	DOL_Pvalue	introgression	introgna	intrognone	introg13	introg14	introg23	introg24	introg31	introg41	introg32	introg42	introg123	introg124
9	500014	492975	32.0	5.07125107764e-06	2.63705056037e-05	1.57208783407e-05	24.0	3.0	27.0	0.777777777778	16.3333333333	5.31212815941e-05	23.0	4.0	27.0	0.703703703704	13.3703703704	0.000255630867837	5.0	1.0	6.0	0.666666666667	0	1.0	4.0	2.0	6.0	0.333333333333	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
9	1000039	493240	12.0	7.09593706918e-06	2.02741059119e-06	4.56167383018e-06	3.0	2.0	5.0	0.2	0	1.0	5.0	0.0	5.0	1.0	0	1.0	7.0	2.0	9.0	0.555555555556	0	1.0	9.0	0.0	9.0	1.0	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
9	1500002	492418	15.0	9.1385773875e-06	5.0769874375e-06	7.1077824125e-06	5.0	0.0	5.0	1.0	0	1.0	5.0	0.0	5.0	1.0	0	1.0	6.0	4.0	10.0	0.2	0.4	0.527089256866	6.0	4.0	10.0	0.2	0.4	0.527089256866	na	1	0	0	0	0	0	0	0	0	0	0	0
9	2000233	493038	3.0	0.0	3.04236184635e-06	1.52118092317e-06	2.0	1.0	3.0	0.333333333333	0	1.0	2.0	1.0	3.0	0.333333333333	0	1.0	0.0	0.0	0.0	0	0	1.0	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
9	2500047	492238	12.0	6.09461276862e-06	4.06307517908e-06	5.07884397385e-06	6.0	0.0	6.0	1.0	0	1.0	6.0	0.0	6.0	1.0	0	1.0	5.0	1.0	6.0	0.666666666667	0	1.0	5.0	1.0	6.0	0.666666666667	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
9	3000000	492474	35.0	6.09169215025e-06	1.82750764507e-05	1.21833843005e-05	25.0	4.0	29.0	0.724137931034	15.2068965517	9.63509000979e-05	15.0	14.0	29.0	0.0344827586207	0.0344827586207	0.852683684335	14.0	2.0	16.0	0.75	9.0	0.00269979606326	4.0	12.0	16.0	-0.5	4.0	0.0455002638964	none	0	1	0	0	0	0	0	0	0	0	0	0
9	3500124	492378	25.0	4.06191990706e-06	1.82786395818e-05	1.11702797444e-05	20.0	0.0	20.0	1.0	20.0	7.74421643102e-06	18.0	2.0	20.0	0.8	12.8	0.000346619351135	4.0	3.0	7.0	0.142857142857	0	1.0	2.0	5.0	7.0	-0.428571428571	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
9	4000039	492125	26.0	4.06400812802e-06	1.93040386081e-05	1.1684023368e-05	16.0	6.0	22.0	0.454545454545	4.54545454545	0.0330062576612	17.0	5.0	22.0	0.545454545455	6.54545454545	0.0105152459359	2.0	5.0	7.0	-0.428571428571	0	1.0	3.0	4.0	7.0	-0.142857142857	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
9	4500005	492844	45.0	1.01451980748e-05	3.24646338395e-05	2.13049159572e-05	32.0	2.0	34.0	0.882352941176	26.4705882353	2.6758130478e-07	33.0	1.0	34.0	0.941176470588	30.1176470588	4.06614245607e-08	9.0	3.0	12.0	0.5	3.0	0.0832645166636	10.0	2.0	12.0	0.666666666667	5.33333333333	0.0209213353378	123	0	0	0	0	0	0	0	0	0	0	1	0
9	5000075	492913	27.0	1.11581556989e-05	1.52156668621e-05	1.31869112805e-05	15.0	1.0	16.0	0.875	12.25	0.000465258158071	14.0	2.0	16.0	0.75	9.0	0.00269979606326	7.0	5.0	12.0	0.166666666667	0.333333333333	0.563702861651	6.0	6.0	12.0	0.0	0	1	na	1	0	0	0	0	0	0	0	0	0	0	0
