#chrom	coord	total	dtotal	T12	T34	T1234	DFO_left	DFO_right	DFO_total	DFO_stat	DFO_chisq	DFO_Pvalue	DIL_left	DIL_right	DIL_total	DIL_stat	DIL_chisq	DIL_Pvalue	DFI_left	DFI_right	DFI_total	DFI_stat	DFI_chisq	DFI_Pvalue	DOL_left	DOL_right	DOL_total	DOL_stat	DOL_chisq	DOL_Pvalue	introgression	introgna	intrognone	introg13	introg14	introg23	introg24	introg31	introg41	introg32	introg42	introg123	introg124
21	500101	491401	313.0	0.000123117372574	0.000155677338874	0.000148554846246	92.0	94.0	186.0	-0.010752688172	0.0215053763441	0.88341056326	94.0	92.0	186.0	0.010752688172	0.0215053763441	0.88341056326	94.0	51.0	145.0	0.296551724138	12.7517241379	0.000355681145125	96.0	49.0	145.0	0.324137931034	15.2344827586	9.49537017446e-05	none	0	1	0	0	0	0	0	0	0	0	0	0
21	1000118	493711	110.0	2.63311937551e-05	7.69681048225e-05	5.26623875101e-05	66.0	17.0	83.0	0.590361445783	28.9277108434	7.51303663726e-08	65.0	18.0	83.0	0.566265060241	26.6144578313	2.48378112411e-07	20.0	12.0	32.0	0.25	2.0	0.15729920705	19.0	13.0	32.0	0.1875	1.125	0.288844366346	123	0	0	0	0	0	0	0	0	0	0	1	0
21	1500002	492872	64.0	2.23181678002e-05	3.24627895275e-05	2.94194030093e-05	22.0	18.0	40.0	0.1	0.4	0.527089256866	21.0	19.0	40.0	0.05	0.1	0.751829634046	14.0	15.0	29.0	-0.0344827586207	0.0344827586207	0.852683684335	13.0	16.0	29.0	-0.103448275862	0.310344827586	0.577468662427	none	0	1	0	0	0	0	0	0	0	0	0	0
21	2000138	492765	79.0	3.65285683845e-05	4.0587298205e-05	4.16019806602e-05	24.0	18.0	42.0	0.142857142857	0.857142857143	0.354539479774	26.0	16.0	42.0	0.238095238095	2.38095238095	0.122822648101	16.0	23.0	39.0	-0.179487179487	1.25641025641	0.262331675408	18.0	21.0	39.0	-0.0769230769231	0.230769230769	0.630954041184	none	0	1	0	0	0	0	0	0	0	0	0	0
21	2500017	492299	136.0	5.58603612845e-05	6.50011476765e-05	7.0587183805e-05	34.0	41.0	75.0	-0.0933333333333	0.653333333333	0.418923440946	31.0	44.0	75.0	-0.173333333333	2.25333333333	0.133326931774	28.0	40.0	68.0	-0.176470588235	2.11764705882	0.145610095397	25.0	43.0	68.0	-0.264705882353	4.76470588235	0.0290490221619	none	0	1	0	0	0	0	0	0	0	0	0	0
21	3000012	491787	124.0	3.8634612139e-05	6.8118921403e-05	5.64268677293e-05	50.0	32.0	82.0	0.219512195122	3.9512195122	0.0468374130836	50.0	32.0	82.0	0.219512195122	3.9512195122	0.0468374130836	33.0	17.0	50.0	0.32	5.12	0.0236516166554	33.0	17.0	50.0	0.32	5.12	0.0236516166554	none	0	1	0	0	0	0	0	0	0	0	0	0
21	3500063	492584	152.0	4.16172673087e-05	8.93248664187e-05	6.75011774641e-05	75.0	33.0	108.0	0.388888888889	16.3333333333	5.31212815941e-05	78.0	30.0	108.0	0.444444444444	21.3333333333	3.8596164369e-06	31.0	20.0	51.0	0.21568627451	2.37254901961	0.123485272145	34.0	17.0	51.0	0.333333333333	5.66666666667	0.0172902805929	123	0	0	0	0	0	0	0	0	0	0	1	0
21	4000029	493443	75.0	1.01328826227e-05	5.47175661627e-05	3.24252243927e-05	50.0	14.0	64.0	0.5625	20.25	6.79534624948e-06	50.0	14.0	64.0	0.5625	20.25	6.79534624948e-06	8.0	9.0	17.0	-0.0588235294118	0.0588235294118	0.808365155915	8.0	9.0	17.0	-0.0588235294118	0.0588235294118	0.808365155915	123	0	0	0	0	0	0	0	0	0	0	1	0
21	4500060	492507	97.0	3.85781318844e-05	4.7715057857e-05	4.51770228646e-05	37.0	16.0	53.0	0.396226415094	8.32075471698	0.00391946316926	33.0	20.0	53.0	0.245283018868	3.18867924528	0.0741498977382	36.0	12.0	48.0	0.5	12.0	0.000532005505139	32.0	16.0	48.0	0.333333333333	5.33333333333	0.0209213353378	none	0	1	0	0	0	0	0	0	0	0	0	0
21	5000115	493151	100.0	3.14305354749e-05	5.5763853262e-05	4.66388590918e-05	41.0	27.0	68.0	0.205882352941	2.88235294118	0.0895550744136	42.0	26.0	68.0	0.235294117647	3.76470588235	0.0523450632732	25.0	16.0	41.0	0.219512195122	1.9756097561	0.159853674838	26.0	15.0	41.0	0.268292682927	2.9512195122	0.0858127806506	none	0	1	0	0	0	0	0	0	0	0	0	0
