#chrom	coord	total	dtotal	T12	T34	T1234	DFO_left	DFO_right	DFO_total	DFO_stat	DFO_chisq	DFO_Pvalue	DIL_left	DIL_right	DIL_total	DIL_stat	DIL_chisq	DIL_Pvalue	DFI_left	DFI_right	DFI_total	DFI_stat	DFI_chisq	DFI_Pvalue	DOL_left	DOL_right	DOL_total	DOL_stat	DOL_chisq	DOL_Pvalue	introgression	introgna	intrognone	introg13	introg14	introg23	introg24	introg31	introg41	introg32	introg42	introg123	introg124
37	500043	485568	201.0	8.64966389877e-05	9.37046922367e-05	9.42195531831e-05	55.0	60.0	115.0	-0.0434782608696	0.217391304348	0.641034842998	55.0	60.0	115.0	-0.0434782608696	0.217391304348	0.641034842998	57.0	47.0	104.0	0.0961538461538	0.961538461538	0.326799567669	57.0	47.0	104.0	0.0961538461538	0.961538461538	0.326799567669	none	0	1	0	0	0	0	0	0	0	0	0	0
37	1000018	494237	5.0	0.0	5.05830198872e-06	2.52915099436e-06	5.0	0.0	5.0	1.0	0	1.0	5.0	0.0	5.0	1.0	0	1.0	0.0	0.0	0.0	0	0	1.0	0.0	0.0	0.0	0	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
37	1500015	494487	66.0	2.42675742739e-05	3.64013614109e-05	3.23567656986e-05	19.0	21.0	40.0	-0.05	0.1	0.751829634046	20.0	20.0	40.0	0.0	0	1	19.0	8.0	27.0	0.407407407407	4.48148148148	0.0342640077349	20.0	7.0	27.0	0.481481481481	6.25925925926	0.0123545850179	na	1	0	0	0	0	0	0	0	0	0	0	0
37	2000052	493557	23.0	8.10443373308e-06	1.51958132495e-05	1.26631777079e-05	8.0	7.0	15.0	0.0666666666667	0.0666666666667	0.796253414738	8.0	7.0	15.0	0.0666666666667	0.0666666666667	0.796253414738	8.0	0.0	8.0	1.0	0	1.0	8.0	0.0	8.0	1.0	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
37	2500103	492346	27.0	7.1088218448e-06	1.52331896674e-05	1.11710057561e-05	13.0	4.0	17.0	0.529411764706	4.76470588235	0.0290490221619	13.0	4.0	17.0	0.529411764706	4.76470588235	0.0290490221619	7.0	3.0	10.0	0.4	1.6	0.205903210732	7.0	3.0	10.0	0.4	1.6	0.205903210732	none	0	1	0	0	0	0	0	0	0	0	0	0
37	3000174	493255	33.0	1.11504191544e-05	1.9259814903e-05	1.72324659659e-05	10.0	11.0	21.0	-0.047619047619	0.047619047619	0.827259346563	10.0	11.0	21.0	-0.047619047619	0.047619047619	0.827259346563	10.0	2.0	12.0	0.666666666667	5.33333333333	0.0209213353378	10.0	2.0	12.0	0.666666666667	5.33333333333	0.0209213353378	none	0	1	0	0	0	0	0	0	0	0	0	0
37	3500027	492449	91.0	2.6398672756e-05	5.78740133496e-05	4.8228344458e-05	46.0	19.0	65.0	0.415384615385	11.2153846154	0.000811219951697	46.0	19.0	65.0	0.415384615385	11.2153846154	0.000811219951697	15.0	13.0	28.0	0.0714285714286	0.142857142857	0.705456986111	15.0	13.0	28.0	0.0714285714286	0.142857142857	0.705456986111	123	0	0	0	0	0	0	0	0	0	0	1	0
37	4000148	492942	49.0	1.31861354886e-05	3.04295434351e-05	2.28221575763e-05	23.0	12.0	35.0	0.314285714286	3.45714285714	0.0629790512145	24.0	11.0	35.0	0.371428571429	4.82857142857	0.0279918154857	8.0	9.0	17.0	-0.0588235294118	0.0588235294118	0.808365155915	9.0	8.0	17.0	0.0588235294118	0.0588235294118	0.808365155915	none	0	1	0	0	0	0	0	0	0	0	0	0
37	4500029	493090	27.0	4.05605467562e-06	2.23083007159e-05	1.31821776958e-05	19.0	4.0	23.0	0.652173913043	9.78260869565	0.00176170192143	19.0	4.0	23.0	0.652173913043	9.78260869565	0.00176170192143	2.0	2.0	4.0	0.0	0	1.0	2.0	2.0	4.0	0.0	0	1.0	na	1	0	0	0	0	0	0	0	0	0	0	0
37	5000222	492540	75.0	4.26361310756e-05	2.63937954278e-05	3.75604011857e-05	16.0	14.0	30.0	0.0666666666667	0.133333333333	0.715000654688	16.0	14.0	30.0	0.0666666666667	0.133333333333	0.715000654688	24.0	23.0	47.0	0.0212765957447	0.0212765957447	0.884027968681	24.0	23.0	47.0	0.0212765957447	0.0212765957447	0.884027968681	none	0	1	0	0	0	0	0	0	0	0	0	0
