#chrom	coord	total	dtotal	T12	T34	T1234	DFO_left	DFO_right	DFO_total	DFO_stat	DFO_chisq	DFO_Pvalue	DIL_left	DIL_right	DIL_total	DIL_stat	DIL_chisq	DIL_Pvalue	DFI_left	DFI_right	DFI_total	DFI_stat	DFI_chisq	DFI_Pvalue	DOL_left	DOL_right	DOL_total	DOL_stat	DOL_chisq	DOL_Pvalue	introgression	introgna	intrognone	introg13	introg14	introg23	introg24	introg31	introg41	introg32	introg42	introg123	introg124
13	500022	497160	4843.0	0.00215825891061	0.00229000724113	0.00232269289565	720.0	1843.0	2563.0	-0.438158408115	492.051892314	0.0	761.0	1802.0	2563.0	-0.4061646508	422.817401483	0.0	1667.0	806.0	2473.0	0.348160129397	299.765871411	0.0	1708.0	765.0	2473.0	0.381318236959	359.583097452	0.0	none	0	1	0	0	0	0	0	0	0	0	0	0
13	1000072	497695	3468.0	0.00143461356855	0.00187464210008	0.00167271119863	565.0	1411.0	1976.0	-0.428137651822	362.204453441	0.0	563.0	1413.0	1976.0	-0.43016194332	365.637651822	0.0	1238.0	330.0	1568.0	0.579081632653	525.806122449	0.0	1236.0	332.0	1568.0	0.576530612245	521.183673469	0.0	none	0	1	0	0	0	0	0	0	0	0	0	0
13	1500233	497408	3039.0	0.00128264925373	0.00164653564076	0.00149675919969	543.0	1183.0	1726.0	-0.370799536501	237.31170336	0.0	537.0	1189.0	1726.0	-0.37775202781	246.294322132	0.0	1049.0	320.0	1369.0	0.532505478451	388.196493791	0.0	1043.0	326.0	1369.0	0.523739956172	375.521548576	0.0	none	0	1	0	0	0	0	0	0	0	0	0	0
13	2000130	497788	3420.0	0.00151168770641	0.00180096748013	0.00169650533962	551.0	1333.0	1884.0	-0.415074309979	324.588110403	0.0	553.0	1331.0	1884.0	-0.412951167728	321.276008493	0.0	1259.0	343.0	1602.0	0.571785268414	523.755305868	0.0	1261.0	341.0	1602.0	0.574282147316	528.339575531	0.0	none	0	1	0	0	0	0	0	0	0	0	0	0
13	2500028	497629	3638.0	0.00152322312405	0.00195024807638	0.00175683089209	551.0	1542.0	2093.0	-0.4734830387	469.221691352	0.0	596.0	1497.0	2093.0	-0.430482560917	387.864787387	0.0	1299.0	353.0	1652.0	0.572639225182	541.716707022	0.0	1344.0	308.0	1652.0	0.627118644068	649.694915254	0.0	none	0	1	0	0	0	0	0	0	0	0	0	0
13	3000127	497628	4090.0	0.00165083154485	0.00208087165513	0.00192010899708	774.0	1608.0	2382.0	-0.350125944584	292.005037783	0.0	879.0	1503.0	2382.0	-0.261964735516	163.465994962	0.0	1402.0	473.0	1875.0	0.495466666667	460.288533333	0.0	1507.0	368.0	1875.0	0.607466666667	691.904533333	0.0	none	0	1	0	0	0	0	0	0	0	0	0	0
13	3500037	498067	4036.0	0.00160721348734	0.00214428982446	0.00191992242008	800.0	1591.0	2391.0	-0.330823923045	261.681723128	0.0	825.0	1566.0	2391.0	-0.30991217064	229.644918444	0.0	1344.0	430.0	1774.0	0.515219842165	470.910935738	0.0	1369.0	405.0	1774.0	0.543404735062	523.8421646	0.0	none	0	1	0	0	0	0	0	0	0	0	0	0
13	4000058	497697	4080.0	0.0015812833913	0.00201930089995	0.00186056978443	757.0	1617.0	2374.0	-0.362257792755	311.541701769	0.0	912.0	1462.0	2374.0	-0.231676495366	127.422072452	0.0	1260.0	667.0	1927.0	0.307732226258	182.485210171	0.0	1415.0	512.0	1927.0	0.468604047743	423.149455112	0.0	none	0	1	0	0	0	0	0	0	0	0	0	0
13	4500162	497679	3938.0	0.00153914470974	0.00203745787948	0.00182346452231	872.0	1482.0	2354.0	-0.259133389975	158.071367884	0.0	861.0	1493.0	2354.0	-0.268479184367	169.67884452	0.0	1338.0	373.0	1711.0	0.563997662186	544.257744009	0.0	1327.0	384.0	1711.0	0.551139684395	519.724722385	0.0	none	0	1	0	0	0	0	0	0	0	0	0	0
13	5000045	497544	3742.0	0.00154257713891	0.00194455163764	0.00177270753943	820.0	1349.0	2169.0	-0.243891194099	129.018441678	0.0	790.0	1379.0	2169.0	-0.271553711388	159.945136007	0.0	1353.0	310.0	1663.0	0.62717979555	654.148526759	0.0	1323.0	340.0	1663.0	0.591100420926	581.05171377	0.0	none	0	1	0	0	0	0	0	0	0	0	0	0
