#chrom	coord	total	dtotal	T12	T34	T1234	DFO_left	DFO_right	DFO_total	DFO_stat	DFO_chisq	DFO_Pvalue	DIL_left	DIL_right	DIL_total	DIL_stat	DIL_chisq	DIL_Pvalue	DFI_left	DFI_right	DFI_total	DFI_stat	DFI_chisq	DFI_Pvalue	DOL_left	DOL_right	DOL_total	DOL_stat	DOL_chisq	DOL_Pvalue	introgression	introgna	intrognone	introg13	introg14	introg23	introg24	introg31	introg41	introg32	introg42	introg123	introg124
34	500007	486172	364.0	0.000157351719145	0.000172778358276	0.000177406350016	113.0	87.0	200.0	0.13	3.38	0.0659920550593	107.0	93.0	200.0	0.07	0.98	0.322198806163	104.0	84.0	188.0	0.106382978723	2.12765957447	0.144661487773	98.0	90.0	188.0	0.0425531914894	0.340425531915	0.559583699775	none	0	1	0	0	0	0	0	0	0	0	0	0
34	1000051	493581	100.0	1.62080793223e-05	7.49623668658e-05	4.55852230941e-05	64.0	20.0	84.0	0.52380952381	23.0476190476	1.5803810075e-06	57.0	27.0	84.0	0.357142857143	10.7142857143	0.00106311491716	14.0	9.0	23.0	0.217391304348	1.08695652174	0.297146530348	7.0	16.0	23.0	-0.391304347826	3.52173913043	0.0605688602027	123	0	0	0	0	0	0	0	0	0	0	1	0
34	1500025	492950	157.0	5.88294958921e-05	8.31727355716e-05	7.40440206918e-05	50.0	45.0	95.0	0.0526315789474	0.263157894737	0.607958892175	48.0	47.0	95.0	0.0105263157895	0.0105263157895	0.918282161027	40.0	30.0	70.0	0.142857142857	1.42857142857	0.231997723629	38.0	32.0	70.0	0.0857142857143	0.514285714286	0.47328946538	none	0	1	0	0	0	0	0	0	0	0	0	0
34	2000198	493558	88.0	3.95090343992e-05	3.7482930071e-05	3.84959822351e-05	32.0	14.0	46.0	0.391304347826	7.04347826087	0.00795543857101	33.0	13.0	46.0	0.434782608696	8.69565217391	0.00318969970622	30.0	19.0	49.0	0.224489795918	2.4693877551	0.116083133739	31.0	18.0	49.0	0.265306122449	3.44897959184	0.0632908322333	123	0	0	0	0	0	0	0	0	0	0	1	0
34	2500105	493305	118.0	4.76378710939e-05	5.57464448972e-05	5.47328731718e-05	39.0	27.0	66.0	0.181818181818	2.18181818182	0.13964939861	37.0	29.0	66.0	0.121212121212	0.969696969697	0.324755765403	32.0	26.0	58.0	0.103448275862	0.620689655172	0.430791121228	30.0	28.0	58.0	0.0344827586207	0.0689655172414	0.792848982628	none	0	1	0	0	0	0	0	0	0	0	0	0
34	3000051	493969	49.0	2.02441853639e-05	2.6317440973e-05	2.6317440973e-05	15.0	14.0	29.0	0.0344827586207	0.0344827586207	0.852683684335	14.0	15.0	29.0	-0.0344827586207	0.0344827586207	0.852683684335	9.0	12.0	21.0	-0.142857142857	0.428571428571	0.512690760262	8.0	13.0	21.0	-0.238095238095	1.19047619048	0.275233524075	none	0	1	0	0	0	0	0	0	0	0	0	0
34	3500064	493690	87.0	2.93706577002e-05	4.86135024003e-05	3.89920800502e-05	33.0	23.0	56.0	0.178571428571	1.78571428571	0.181449207721	31.0	25.0	56.0	0.107142857143	0.642857142857	0.422678074171	23.0	14.0	37.0	0.243243243243	2.18918918919	0.138982460293	21.0	16.0	37.0	0.135135135135	0.675675675676	0.411079778723	none	0	1	0	0	0	0	0	0	0	0	0	0
34	4000003	492793	47.0	1.42047472265e-05	3.04387440568e-05	2.53656200474e-05	25.0	8.0	33.0	0.515151515152	8.75757575758	0.00308318609091	22.0	11.0	33.0	0.333333333333	3.66666666667	0.0555110980979	15.0	2.0	17.0	0.764705882353	9.94117647059	0.00161622221506	12.0	5.0	17.0	0.411764705882	2.88235294118	0.0895550744136	none	0	1	0	0	0	0	0	0	0	0	0	0
34	4500053	492519	85.0	2.84252993286e-05	4.36531382546e-05	3.90847865768e-05	34.0	21.0	55.0	0.236363636364	3.07272727273	0.0796158014601	31.0	24.0	55.0	0.127272727273	0.890909090909	0.345231071772	24.0	13.0	37.0	0.297297297297	3.27027027027	0.0705460004569	21.0	16.0	37.0	0.135135135135	0.675675675676	0.411079778723	none	0	1	0	0	0	0	0	0	0	0	0	0
34	5000049	492430	65.0	3.04611823e-05	2.741506407e-05	3.09688686717e-05	18.0	12.0	30.0	0.2	1.2	0.273321678292	16.0	14.0	30.0	0.0666666666667	0.133333333333	0.715000654688	26.0	11.0	37.0	0.405405405405	6.08108108108	0.0136637128682	24.0	13.0	37.0	0.297297297297	3.27027027027	0.0705460004569	none	0	1	0	0	0	0	0	0	0	0	0	0
